births_2017_18, natural_increase_2020_21, births_2020_21, births_2016_17, state_name_2021, net_internal_migration_2019_20, deaths_2018_19, internal_departures_2018_19, natural_increase_2018_19, overseas_departures_2018_19, natural_increase_2017_18, overseas_departures_2017_18, lga_name_2021, internal_arrivals_2017_18, overseas_departures_2020_21, deaths_2017_18, internal_arrivals_2016_17, lga_code_2021, net_overseas_migration_2019_20, internal_departures_2016_17, deaths_2016_17, erp_2017, erp_2018, erp_2019, net_internal_migration_2017_18, erp_2021, erp_2020, erp_change_per_cent_2020_21, net_overseas_migration_2016_17, overseas_arrivals_2020_21, net_internal_migration_2018_19, overseas_arrivals_2016_17, net_overseas_migration_2018_19, overseas_arrivals_2017_18, area_km2, net_internal_migration_2020_21, overseas_arrivals_2019_20, erp_2008, erp_2009, erp_2006, erp_2007, net_internal_migration_2016_17, births_2019_20, erp_2012, erp_2011, erp_2010, internal_departures_2019_20, erp_2016, deaths_2020_21, erp_2015, erp_2014, erp_2013, internal_departures_2020_21, erp_change_number_2020_21, internal_arrivals_2019_20, overseas_arrivals_2018_19, overseas_departures_2019_20, internal_departures_2017_18, deaths_2019_20, state_code_2021, natural_increase_2016_17, pop_density_2021_people_per_km2, net_overseas_migration_2020_21, primaryindex, overseas_departures_2016_17, erp_2001, erp_2003, erp_2002, erp_2005, internal_arrivals_2020_21, erp_2004, internal_arrivals_2018_19, net_overseas_migration_2017_18, natural_increase_2019_20, births_2018_19
175,-18,212,190,"Tasmania",219,189,1436,-5,28,-36,24,"Central Coast (Tas.)",1485,21,211,1315,"60810",46,1212,221,21835,21902,21937,69,22176,22151,0.112899996340275,27,18,1,53,39,58,933.089111328125,46,75,21942,22179,21428,21640,103,184,22245,22332,22291,1166,21736,230,21847,21989,22122,1406,25,1385,67,29,1416,235,6,-31,23.7661991119385,-3,501,26,21242,21213,21119,21174,1452,21275,1437,34,-51,184
25,8,29,26,"Tasmania",22,7,200,12,0,4,0,"Central Highlands (Tas.)",189,0,21,154,"61010",0,185,16,2148,2144,2130,-8,2160,2165,-0.230900004506111,0,0,-26,0,0,0,7982.41552734375,-13,0,2348,2357,2327,2338,-31,25,2321,2357,2353,171,2169,21,2203,2239,2278,199,-5,193,0,0,197,12,6,10,0.270599991083145,0,502,0,2339,2372,2330,2345,186,2321,174,0,13,19
85,53,106,102,"Tasmania",1,50,510,51,22,10,19,"Circular Head",440,16,75,350,"61210",36,417,72,8090,8066,8079,-61,8193,8148,0.552299976348877,23,14,-70,43,32,46,4897.65087890625,-6,58,8343,8374,8243,8291,-67,112,8310,8361,8368,413,8104,53,8142,8204,8249,491,45,414,54,22,501,80,6,30,1.67279994487762,-2,503,20,8128,8219,8105,8286,485,8254,440,27,32,101
8,1,9,8,"Western Australia",2,6,147,1,43,3,43,"Peppermint Grove",131,31,5,155,"56930",20,157,8,1717,1720,1734,-9,1757,1759,-0.11370000243187,11,15,-3,59,16,52,1.06770002841949,13,61,1630,1633,1691,1653,-2,9,1688,1629,1627,112,1708,8,1709,1707,1694,120,-2,114,59,41,140,6,5,0,1645.59326171875,-16,458,48,1653,1656,1651,1692,133,1672,144,9,3,7
0,-3,0,0,"Western Australia",-1,0,6,0,0,-3,0,"Sandstone",3,0,3,4,"57630",0,13,0,85,81,79,-2,78,78,0.0,1,0,-3,1,1,1,32605.291015625,3,0,117,113,126,123,-9,0,111,109,110,4,93,3,100,106,112,3,0,3,1,0,5,0,5,0,0.00240000011399388,0,467,0,134,132,134,126,6,133,3,1,0,0
5,1,4,5,"Western Australia",-18,5,43,0,3,5,3,"Perenjori",16,2,0,12,"57000",3,27,4,617,596,580,-28,569,567,0.352699995040894,1,1,-18,5,2,5,8301.35546875,2,5,680,773,561,607,-15,5,880,930,852,49,630,3,696,762,830,42,2,31,5,2,44,3,5,1,0.0684999972581863,-1,459,4,615,584,593,574,44,583,25,2,2,5
255,180,264,248,"Western Australia",855,92,4064,153,1606,187,1647,"Perth",3792,1073,68,3535,"57080",1029,3714,97,27273,27720,28916,-214,31240,30984,0.826200008392334,422,620,325,2331,718,2121,13.7334995269775,529,2459,17905,19898,15232,16407,-179,252,23066,21416,20764,3811,26879,84,26096,25257,24317,3870,256,4666,2324,1430,4006,68,5,151,2274.72973632812,-453,460,1909,10510,11729,11245,13939,4399,12730,4389,474,184,245
171,66,192,197,"Western Australia",-27,136,1906,39,487,37,486,"Subiaco",1750,362,134,1590,"57980",158,1624,127,17143,17093,17270,-157,17210,17455,-1.40359997749329,89,157,19,613,119,556,5.61819982528687,-106,634,15147,15570,14464,14799,-34,191,16159,15873,15710,1765,17018,126,16927,16700,16466,1894,-245,1738,606,476,1907,137,5,70,3063.2587890625,-205,472,524,12948,13431,13137,14267,1788,13927,1925,70,54,175
2173,1652,2317,2285,"Western Australia",2294,603,10714,1562,1123,1562,1192,"Swan",11231,631,611,10727,"58050",1046,9638,585,139972,143333,147426,1294,156254,152407,2.52419996261597,504,479,1808,1867,723,1697,1042.99365234375,2347,1934,103027,106847,95206,99153,1089,2247,118335,112802,109618,9512,136679,665,132127,128032,123643,9723,3847,11806,1846,888,9937,606,5,1700,149.813003540039,-152,473,1363,83797,88350,86092,92342,12070,90385,12522,505,1641,2165
5,5,8,6,"Western Australia",-9,5,40,0,2,2,2,"Tammin",22,1,3,35,"58190",2,42,0,407,401,398,-9,394,393,0.25450000166893,1,1,-4,4,1,3,1101.69201660156,-4,4,417,422,417,416,-7,5,414,415,418,39,407,3,412,414,415,21,1,30,3,2,31,3,5,6,0.357600003480911,0,474,3,443,439,439,420,17,426,36,1,2,5
11,-1,5,7,"Western Australia",-15,5,79,3,3,3,3,"Three Springs",53,2,8,65,"58260",3,66,5,610,591,573,-23,559,561,-0.356499999761581,1,1,-23,5,2,4,2656.69287109375,0,5,671,663,693,672,-1,6,637,633,646,56,608,6,619,627,638,49,-2,41,5,2,76,6,5,2,0.210400000214577,-1,475,4,754,740,741,711,49,735,56,1,0,8
616,193,680,583,"Tasmania",421,474,3447,175,171,130,147,"Clarence",3868,127,486,3221,"61410",288,2747,534,56166,56945,57813,427,59251,58698,0.942099988460541,178,112,440,340,253,369,377.961395263672,375,468,51107,51765,50344,50630,474,677,53214,52825,52396,3199,55465,487,54829,54219,53685,3588,553,3620,424,180,3441,501,6,49,156.764694213867,-15,504,162,49370,49509,49289,50014,3963,49766,3887,222,176,649
110,5,93,115,"Tasmania",64,91,755,27,12,15,10,"Derwent Valley",747,8,95,674,"61510",18,630,88,10169,10287,10423,90,10516,10515,0.0094999996945262,11,8,93,22,16,23,4108.111328125,-4,30,9798,9861,9636,9705,44,100,9945,9946,9895,682,10087,88,10048,10013,9977,792,1,746,28,12,657,90,6,27,2.55979990959167,0,505,11,9372,9400,9346,9540,788,9421,848,13,10,118
20,-4,26,39,"Western Australia",-24,36,404,-4,13,-15,15,"Toodyay",224,8,35,129,"58330",13,112,17,4507,4427,4458,-71,4513,4461,1.16569995880127,7,6,25,23,10,21,1691.64855957031,58,23,4404,4450,4330,4360,17,39,4612,4529,4493,338,4461,30,4535,4620,4682,324,52,314,23,10,295,25,5,22,2.667799949646,-2,476,16,4084,4147,4142,4277,382,4198,429,6,14,32
248,33,273,264,"Tasmania",-18,260,1818,2,63,2,55,"Devonport",1895,46,246,1647,"61610",108,1629,259,25217,25413,25633,115,25635,25737,-0.396299988031387,66,42,126,125,92,134,111.259002685547,-131,173,25336,25658,24901,25024,18,272,25562,25752,25712,1687,25128,240,25162,25295,25407,1810,-102,1669,155,65,1780,258,6,5,230.408294677734,-4,506,59,24502,24653,24347,25050,1679,24940,1944,79,14,262
55,-8,65,65,"Tasmania",37,66,440,-7,11,-20,10,"Dorset",384,8,75,351,"61810",19,378,70,6704,6652,6634,-46,6689,6684,0.0747999995946884,12,7,-28,22,17,24,3230.54565429688,14,30,7203,7202,7244,7227,-27,62,7090,7158,7177,306,6724,73,6816,6920,7010,406,5,343,28,11,430,68,6,-5,2.07049989700317,-1,507,10,7413,7327,7367,7272,420,7292,412,14,-6,59
3,0,5,5,"Tasmania",-2,8,45,-1,0,-3,0,"Flinders (Tas.)",89,0,6,62,"62010",0,38,11,957,987,1010,33,1021,1004,1.69319999217987,0,0,24,0,0,0,1996.62438964844,17,0,867,849,896,881,24,5,827,809,839,52,939,5,900,871,845,55,17,50,0,0,56,9,6,-6,0.511399984359741,0,508,0,896,887,889,897,72,891,69,0,-4,7
56,8,65,77,"Tasmania",137,65,521,9,17,0,14,"George Town",444,13,56,427,"62210",27,414,63,6918,6932,6968,-8,7048,7115,-0.941699981689453,18,11,3,34,24,36,653.430786132812,-73,45,6779,6829,6755,6762,13,52,6831,6857,6872,457,6873,57,6857,6854,6838,532,-67,594,41,18,452,69,6,14,10.7861003875732,-2,509,16,6557,6713,6603,6755,459,6760,524,22,-17,74
34,-15,29,28,"Tasmania",148,60,263,-29,13,-12,11,"Glamorgan-Spring Bay",302,9,46,265,"62410",22,207,50,4500,4529,4603,25,4768,4750,0.378899991512299,13,8,84,25,19,27,2591.59106445312,34,36,4458,4463,4371,4412,58,35,4422,4419,4449,236,4451,44,4433,4430,4425,324,18,384,32,14,277,58,6,-22,1.83980000019073,-1,510,12,4029,4105,4027,4347,358,4217,347,16,-23,31
6,0,3,4,"Western Australia",-4,0,22,3,2,1,2,"Trayning",23,1,5,15,"58400",2,16,6,352,348,352,-6,343,347,-1.15269994735718,1,1,1,3,0,3,1651.20434570312,-4,3,385,370,410,395,-1,0,362,355,359,25,354,3,358,364,366,20,-4,21,2,1,29,3,5,-2,0.207699999213219,0,477,2,394,403,395,408,16,410,23,1,-3,3
541,293,697,597,"Tasmania",-645,447,3791,137,244,67,207,"Glenorchy",3651,180,474,3139,"62610",410,3047,420,47241,47645,47979,21,47289,47936,-1.34969997406006,250,159,-157,479,354,523,121.163200378418,-919,662,44542,44947,43844,44179,92,615,45555,45402,45244,3817,46722,404,46307,46044,45745,4066,-647,3172,598,252,3630,423,6,177,390.291809082031,-21,511,229,43805,44038,43729,43850,3147,44119,3634,316,192,584
433,34,489,498,"Tasmania",-651,405,4446,41,1171,-16,1001,"Hobart",4346,884,449,3790,"62810",1110,3780,420,52901,53766,54719,-5,54251,55222,-1.75839996337891,795,571,-87,1736,999,1887,77.8964996337891,-692,2402,49491,49917,48989,49203,10,454,50593,50482,50291,4486,52018,455,51591,51232,50839,4685,-971,3835,2170,1292,4351,410,6,78,696.449829101562,-313,512,941,47232,48036,47409,48890,3993,48535,4359,886,44,446
177,35,159,192,"Tasmania",265,139,1090,32,52,26,43,"Huon Valley",1313,39,151,1030,"63010",86,840,124,16875,17221,17564,250,18239,17958,1.56480002403259,54,34,235,103,76,113,5507.35400390625,251,142,15083,15392,14530,14814,190,177,16006,15905,15680,1022,16563,124,16361,16243,16111,1077,281,1287,128,56,1063,134,6,68,3.31180000305176,-5,513,49,13987,14071,14051,14394,1328,14272,1325,70,43,171
54,22,59,58,"Tasmania",45,51,539,1,18,6,16,"Kentish",532,13,48,467,"63210",30,469,40,6297,6324,6315,0,6479,6391,1.37689995765686,18,11,-35,35,25,37,1156.18884277344,68,48,6143,6301,5965,6031,-2,49,6351,6369,6364,426,6263,37,6286,6317,6334,481,88,471,43,18,532,48,6,18,5.60379981994629,-2,514,17,5555,5641,5560,5861,549,5743,504,21,1,52
18,2,16,21,"Tasmania",-8,17,98,7,3,-1,3,"King Island",94,2,19,71,"63410",5,86,10,1592,1601,1610,7,1603,1611,-0.4966000020504,2,2,-2,5,4,6,1095.74072265625,-10,8,1690,1672,1716,1704,-15,17,1624,1637,1656,81,1594,14,1599,1611,1619,82,-8,73,7,3,87,13,6,11,1.46290004253387,0,515,3,1741,1741,1730,1715,72,1720,96,3,4,24
3,3,3,0,"Western Australia",0,0,11,3,2,0,3,"Upper Gascoyne",14,1,3,12,"58470",2,18,0,277,279,285,1,290,290,0.0,1,1,1,4,2,4,57809.875,-3,4,272,262,307,296,-6,3,260,253,263,11,282,0,278,275,270,12,0,11,4,2,13,0,5,0,0.00499999988824129,0,478,3,356,348,356,332,9,339,12,1,3,3
517,152,494,489,"Western Australia",-293,306,4346,173,989,186,1055,"Victoria Park",3796,560,331,3435,"58510",927,4131,352,36503,36568,37021,-561,37571,37797,-0.597899973392487,415,423,-357,1649,637,1495,17.9395999908447,-241,1710,31537,32751,29162,30264,-696,477,35599,34718,33603,3855,36647,342,36714,36570,36260,4157,-226,3562,1626,783,4357,335,5,137,2094.30541992188,-137,479,1234,27751,28216,27970,28761,3916,28446,3989,440,142,479
375,96,372,400,"Tasmania",-72,268,2407,129,149,119,128,"Kingborough",2681,110,256,2263,"63610",227,1969,230,37148,37738,38315,300,38618,38611,0.0181000009179115,140,91,253,275,195,299,720.109313964844,-70,383,32656,33431,31404,31938,294,405,35021,34693,34124,2287,36544,276,36140,35723,35351,2466,7,2215,344,156,2381,264,6,170,53.6279983520508,-19,516,135,29285,30050,29433,31020,2396,30571,2660,171,141,397
94,1,113,107,"Tasmania",261,101,856,5,22,-11,19,"Latrobe (Tas.)",1011,16,105,877,"63810",38,735,88,11111,11328,11638,203,12204,11958,2.05719995498657,23,14,274,43,31,44,600.4619140625,247,59,9402,9694,8973,9162,142,103,10343,10275,10063,763,10927,112,10723,10569,10433,794,246,1024,53,21,808,82,6,19,20.3243999481201,-2,517,20,8324,8516,8391,8759,1041,8677,1130,25,21,106
8,7,10,7,"Western Australia",-6,7,75,2,6,5,7,"Victoria Plains",67,4,3,69,"58540",6,71,3,929,934,914,-2,911,917,-0.654299974441528,3,3,-26,10,4,9,2551.01318359375,-12,11,936,940,946,935,-2,8,934,926,931,62,924,3,931,934,932,45,-6,56,10,5,69,5,5,4,0.357100009918213,-1,480,7,974,979,973,962,33,971,49,2,3,9
749,181,795,771,"Tasmania",-179,627,4635,110,464,75,398,"Launceston",4410,341,674,3625,"64010",778,3884,656,66855,67473,68034,-50,68388,68778,-0.566999971866608,481,299,-225,913,676,991,1413.63061523438,-529,1261,65936,66452,64802,65311,-259,725,66942,67154,66864,4528,66518,614,66492,66576,66722,4817,-390,4349,1140,483,4460,580,6,115,48.3776016235352,-42,518,432,62966,63695,63113,64715,4288,64264,4410,593,145,737
180,38,181,203,"Tasmania",91,143,1526,64,39,6,32,"Meander Valley",1508,29,174,1164,"64210",64,1255,129,19576,19713,19844,80,20322,20029,1.46290004253387,40,25,11,77,56,83,3330.81469726562,259,105,19342,19477,19052,19190,-91,184,19581,19622,19588,1430,19553,143,19502,19519,19540,1407,293,1521,95,41,1428,154,6,74,6.10120010375977,-4,519,37,18248,18558,18348,18889,1666,18803,1537,51,30,207
137,44,142,133,"Tasmania",114,103,1011,24,16,26,14,"Northern Midlands",1097,12,111,956,"64610",29,864,130,13084,13299,13437,166,13852,13593,1.9054000377655,17,11,88,32,26,37,5135.25048828125,216,46,12593,12638,12561,12568,92,138,12739,12729,12675,913,12972,98,12873,12819,12765,918,259,1027,42,17,931,125,6,3,2.69740009307861,-1,520,15,12047,12209,12109,12422,1134,12324,1099,23,13,127
433,242,460,433,"Western Australia",-249,226,3947,245,1082,213,1130,"Vincent",3748,675,220,3320,"58570",703,3799,214,35723,36058,36618,-218,37028,37293,-0.710600018501282,309,396,-186,1623,501,1470,11.3770999908447,-228,1637,31155,32000,29261,30279,-479,430,34733,33857,32748,3897,35674,218,35663,35631,35442,3896,-265,3648,1583,934,3966,209,5,219,3254.60791015625,-279,481,1314,27071,28026,27450,28782,3668,28290,3761,340,221,471
14,8,28,18,"Western Australia",-13,18,128,-2,2,5,3,"Wagin",124,1,9,90,"58610",2,116,22,1855,1824,1786,-37,1793,1777,0.90039998292923,1,1,-38,4,2,4,1946.17626953125,8,4,1916,1910,1943,1932,-26,24,1924,1901,1908,88,1884,20,1915,1921,1925,120,16,75,4,2,161,22,5,-4,0.921299993991852,0,482,3,1879,1921,1895,1925,128,1916,90,1,2,16
4,4,7,3,"Western Australia",-1,3,48,0,1,-1,1,"Wandering",38,1,5,45,"58680",1,63,3,441,431,424,-10,430,424,1.41509997844696,1,1,-8,3,1,2,1903.86450195312,2,2,396,417,373,386,-18,0,459,453,438,39,458,3,457,453,451,36,6,38,2,1,48,0,5,0,0.225899994373322,0,483,2,333,367,350,370,38,365,40,1,0,3
0,2,5,0,"Western Australia",1,0,14,3,1,0,1,"Westonia",13,1,0,13,"59030",1,9,0,310,302,306,-9,300,305,-1.63929998874664,0,1,0,2,1,2,3319.44970703125,-7,2,248,265,226,235,4,0,293,282,278,18,306,3,306,305,302,20,-5,19,2,1,22,3,5,0,0.0904000028967857,0,487,2,249,237,241,230,13,236,14,1,-3,3
165,88,206,163,"Tasmania",301,109,1170,75,27,51,24,"Sorell",1416,20,114,1156,"64810",46,936,120,14774,15216,15603,356,16230,16022,1.29820001125336,29,18,272,55,40,59,583.772277832031,122,75,12624,12934,12049,12294,220,183,13515,13346,13170,1054,14482,118,14200,13981,13736,1194,208,1355,67,29,1060,111,6,43,27.8019008636475,-2,521,26,10955,11181,11031,11738,1316,11408,1442,35,72,184
57,25,69,60,"Tasmania",78,53,391,9,3,11,3,"Southern Midlands",473,2,46,342,"65010",5,404,32,6052,6117,6289,51,6493,6397,1.50069999694824,3,2,159,5,4,6,2615.49340820312,71,8,6009,6141,5864,5914,-62,72,6244,6265,6246,335,6083,44,6096,6139,6183,371,96,413,7,3,422,47,6,28,2.48250007629395,0,522,2,5788,5834,5809,5850,442,5867,550,3,25,62
14,-16,14,15,"Tasmania",77,29,197,-13,3,-5,2,"Tasman",212,2,19,190,"65210",4,177,29,2389,2404,2414,17,2512,2478,1.3720999956131,1,2,20,4,3,5,660.394714355469,50,6,2352,2400,2326,2332,13,11,2436,2443,2432,157,2389,30,2391,2389,2356,184,34,234,6,2,195,28,6,-14,3.80380010604858,0,523,3,2282,2238,2282,2279,234,2273,217,3,-17,16
145,-18,131,144,"Tasmania",52,135,1006,4,19,-10,15,"Waratah-Wynyard",985,14,155,839,"65410",31,895,162,13756,13797,13827,29,13946,13895,0.367000013589859,17,12,2,35,24,37,3535.90747070312,71,48,14180,14295,13895,14002,-56,134,14163,14304,14312,889,13813,149,13903,14014,14083,951,51,941,43,17,956,149,6,-18,3.94409990310669,-2,524,18,13765,13693,13726,13757,1022,13794,1008,22,-15,139
50,16,49,44,"Tasmania",-57,35,409,-1,8,16,7,"West Coast",386,6,34,299,"65610",14,355,43,4162,4166,4175,-21,4116,4130,-0.33899998664856,7,5,-1,15,11,16,9583.5390625,-29,22,5151,5107,5229,5157,-56,42,4750,4890,5058,359,4210,33,4299,4392,4573,377,-14,302,19,8,407,44,6,1,0.429500013589859,-1,525,8,5572,5342,5459,5245,348,5292,408,9,-2,34
15,2,10,15,"Western Australia",4,4,53,3,4,11,4,"Wickepin",36,2,4,32,"59100",3,51,4,734,730,714,-17,720,727,-0.96289998292923,2,2,-21,7,2,6,2040.89855957031,-9,6,754,759,762,753,-19,6,771,767,761,45,740,8,737,744,764,58,-7,49,6,3,53,0,5,11,0.352800011634827,0,488,5,747,753,749,755,49,752,32,2,6,7
215,51,254,198,"Tasmania",198,177,1839,52,59,32,51,"West Tamar",2029,44,183,1784,"65810",102,1425,176,23535,23769,24072,126,24569,24415,0.630800008773804,62,39,163,118,88,127,691.153686523438,108,163,22122,22420,21700,21925,359,222,22798,22833,22647,1724,23092,203,23007,22921,22851,1885,154,1922,147,61,1903,179,6,22,35.5477981567383,-5,526,56,20495,20869,20629,21454,1993,21254,2002,76,43,229
0,0,0,0,"Northern Territory",-8,0,45,0,0,0,0,"Darwin Waterfront Precinct",22,0,0,30,"71150",0,17,0,411,395,380,-16,380,372,2.15050005912781,0,0,-15,0,0,0,0.744700014591217,8,0,0,0,0,0,13,0,262,238,169,60,398,0,365,323,293,62,8,52,0,0,38,0,7,0,510.272613525391,0,533,0,0,0,0,0,70,0,30,0,0,0
19,7,13,10,"Western Australia",-5,6,102,6,1,16,1,"Williams",76,1,3,97,"59170",1,80,4,1023,1024,1010,-16,1023,1015,0.7882000207901,0,1,-21,2,1,2,2304.7119140625,1,2,919,929,908,912,17,12,967,940,935,74,1000,6,1005,993,977,79,8,69,2,1,92,3,5,6,0.443899989128113,0,489,2,959,953,955,919,80,932,81,1,9,12
4,0,5,4,"Western Australia",0,3,72,4,3,1,3,"Wiluna",29,2,3,14,"59250",3,48,7,731,706,684,-27,691,684,1.02339994907379,1,1,-27,5,1,4,181297.34375,8,5,894,1009,735,808,-34,4,1175,1198,1095,61,767,5,894,1020,1131,50,7,61,4,2,56,7,5,-3,0.00380000006407499,-1,490,4,902,851,876,768,58,812,45,1,-3,7
0,0,0,0,"Northern Territory",-3,3,3,0,2,-4,2,"Belyuen",4,1,4,8,"70540",0,9,0,175,174,175,3,175,176,-0.568199992179871,1,1,1,3,0,2,41.4053993225098,-1,2,200,203,199,199,-1,4,202,207,207,5,175,0,182,188,199,3,-1,2,2,2,1,0,7,0,4.22650003433228,0,529,2,230,215,223,205,2,209,4,0,4,3
159,130,171,182,"Northern Territory",-39,59,753,83,31,89,29,"East Arnhem",631,12,70,653,"71300",2,763,69,10267,10336,10346,-25,10376,10369,0.067500002682209,12,10,-81,46,8,34,33309.93359375,-121,28,9784,10054,9275,9496,-110,117,10526,10466,10305,727,10252,41,10362,10469,10677,704,7,688,39,26,656,57,7,113,0.311500012874603,-2,534,34,8519,8699,8640,9055,583,8834,672,5,60,142
13,6,14,20,"Western Australia",-6,4,126,10,2,6,2,"Wongan-Ballidu",87,1,7,104,"59310",2,125,9,1344,1299,1288,-52,1268,1288,-1.55280005931854,0,1,-22,2,1,3,3365.0673828125,-26,3,1429,1439,1461,1433,-21,15,1483,1478,1455,116,1354,8,1393,1433,1474,112,-20,110,3,1,139,11,5,11,0.376800000667572,0,491,2,1599,1547,1563,1490,86,1511,104,1,4,14
13,3,10,21,"Western Australia",-24,14,126,-4,5,-3,6,"Yilgarn",73,3,16,129,"59360",6,163,8,1195,1169,1164,-25,1135,1151,-1.39010000228882,3,2,-6,9,5,8,30428.765625,-18,10,1580,1602,1477,1535,-34,9,1612,1675,1634,132,1213,7,1314,1426,1539,120,-16,108,10,4,98,4,5,13,0.0373000018298626,-1,496,6,1832,1754,1778,1580,102,1683,120,2,5,10
31,-11,20,28,"Western Australia",42,34,314,-4,2,3,2,"York",280,1,28,247,"59370",2,240,32,3608,3591,3574,-21,3618,3623,-0.137999996542931,0,1,-14,3,1,3,2131.59155273438,6,3,3320,3360,3244,3273,7,26,3547,3462,3410,237,3605,31,3599,3609,3619,262,-5,279,3,1,301,21,5,-4,1.69729995727539,0,497,3,3246,3227,3217,3220,268,3219,300,1,5,30
49,-30,45,51,"Tasmania",49,70,383,-18,9,-33,8,"Break O`Day",492,6,82,395,"60210",14,379,87,6186,6231,6287,68,6506,6344,2.55360007286072,8,6,63,16,11,18,3523.8857421875,192,23,6352,6401,6274,6308,16,56,6413,6469,6446,461,6198,75,6254,6312,6353,414,162,510,20,9,424,62,6,-36,1.84630000591278,0,498,8,5839,5978,5884,6191,606,6084,446,10,-6,52
284,148,276,271,"Tasmania",217,106,1407,133,15,176,12,"Brighton",1561,10,108,1197,"60410",24,1086,106,16959,17289,17674,136,18595,18109,2.68370008468628,14,9,232,27,20,30,171.150802612305,339,39,14832,15192,14236,14508,111,305,15902,15685,15562,1327,16669,128,16448,16221,16046,1297,486,1544,35,15,1425,111,6,165,108.646896362305,-1,499,13,12857,13141,12947,13946,1636,13556,1639,18,194,239
439,319,474,436,"Northern Territory",-324,142,2761,297,627,288,576,"Alice Springs",2148,250,151,1951,"70200",41,2469,133,26554,26502,26420,-445,26476,26462,0.0529000014066696,251,193,-506,936,127,681,327.713195800781,-248,561,27466,28068,26700,26961,-518,448,28355,28489,28397,2600,26518,155,26843,27486,28124,2564,14,2276,754,520,2593,123,7,303,80.7901992797852,-57,527,685,26849,26665,26775,26572,2316,26583,2255,105,325,439
131,59,126,132,"Northern Territory",-25,59,553,91,81,76,75,"Barkly",474,31,55,318,"70420",4,449,51,7410,7384,7373,-117,7457,7456,0.013399999588728,34,26,-121,124,19,90,322710.40625,-53,73,7773,7842,7564,7663,-131,146,7842,7838,7863,532,7426,67,7572,7663,7810,546,1,507,100,69,591,42,7,81,0.0230999998748302,-5,528,90,7315,7321,7346,7455,493,7333,432,15,104,150
78,56,91,76,"Northern Territory",-47,34,197,54,6,57,6,"Central Desert",186,2,21,106,"70620",0,153,24,4173,4204,4230,-27,4249,4240,0.212300002574921,3,2,-29,10,1,7,281338.03125,-47,6,4392,4360,4454,4417,-47,80,4322,4287,4337,219,4165,35,4259,4316,4363,201,9,172,7,6,213,23,7,52,0.0151000004261732,0,530,7,4678,4573,4641,4493,154,4529,168,1,57,88
260,133,227,285,"Northern Territory",-174,87,2051,147,150,174,136,"Litchfield",1638,56,86,1989,"72300",8,2064,78,25547,25583,25567,-165,25726,25569,0.614000022411346,60,45,-192,223,29,163,2903.33911132812,35,132,18401,19203,16451,17412,-75,242,21122,20218,19863,2016,25355,94,24757,23256,22195,1882,157,1842,179,124,1803,74,7,207,8.86079978942871,-11,536,163,15782,15821,15900,16215,1917,15895,1859,27,168,234
102,63,107,101,"Northern Territory",-27,53,236,57,70,60,62,"MacDonnell",250,27,42,226,"72330",4,297,46,6766,6857,6920,18,7038,6939,1.42669999599457,29,22,-8,103,14,75,268339.03125,41,63,6707,6732,6761,6709,-71,94,6823,6710,6737,208,6753,44,6859,6875,6911,197,99,181,84,59,232,52,7,55,0.0262000001966953,-5,537,74,6675,6741,6756,6767,238,6742,228,13,42,110
795,627,763,808,"Northern Territory",91,108,5258,570,518,685,478,"Palmerston",5124,197,110,5609,"72800",29,5589,84,36931,37818,38292,112,39625,39044,1.48810005187988,209,159,-206,778,110,568,52.6558990478516,-8,466,27586,28636,25163,26219,20,757,30623,29385,29178,4955,35978,136,35224,34001,32462,4748,581,5046,628,437,5012,125,7,724,752.527282714844,-38,538,569,22418,23179,23037,24156,4740,23507,5052,90,632,678
90,45,87,109,"Northern Territory",-37,47,262,45,18,44,16,"Roper Gulf",240,6,46,180,"73600",1,223,46,7356,7392,7429,-12,7489,7456,0.442600011825562,7,6,-11,27,3,20,185213.453125,-12,17,6726,6936,6423,6539,-43,105,7141,7042,7044,212,7329,42,7335,7272,7207,258,33,175,21,16,252,42,7,63,0.0403999984264374,0,539,20,6327,6301,6334,6352,246,6304,251,4,63,92
42,4,29,45,"Northern Territory",-15,22,87,14,8,19,7,"Tiwi Islands",42,3,23,35,"74050",0,77,21,2762,2750,2743,-33,2731,2742,-0.401199996471405,3,3,-23,12,2,9,7483.166015625,-15,7,2643,2777,2432,2522,-42,35,2986,2970,2900,85,2777,25,2848,2902,3001,87,-11,70,10,7,75,21,7,24,0.365000009536743,0,540,9,2523,2452,2490,2428,72,2425,64,2,14,36
55,39,54,45,"Northern Territory",-15,14,133,45,7,39,6,"Victoria Daly",147,2,16,113,"74550",0,147,16,3139,3135,3156,-44,3176,3175,0.0315000005066395,2,2,-25,10,1,7,153287.375,-38,6,3476,3421,3441,3491,-34,46,3334,3321,3381,109,3142,15,3217,3269,3312,130,1,94,8,6,191,12,7,29,0.0207000002264977,0,541,8,3452,3427,3430,3439,92,3417,108,1,34,59
